subject,condition,load,epoch,lag_ms,digit_pos,r
sub-033,memory,9,trial_097.csv,-500,7,-0.049501290238950696
sub-033,memory,9,trial_097.csv,-500,8,-0.23618484616584354
sub-033,memory,9,trial_097.csv,-500,9,0.4341403665827995
sub-033,memory,9,trial_101.csv,-500,1,0.3013975332446243
sub-033,memory,9,trial_101.csv,-500,2,-0.08567885106955091
sub-033,memory,9,trial_101.csv,-500,3,0.10290194072646486
sub-033,memory,9,trial_101.csv,-500,4,0.538721174427243
sub-033,memory,9,trial_101.csv,-500,5,0.08393522144537385
sub-033,memory,9,trial_101.csv,-500,6,-0.15541217203402083
sub-033,memory,9,trial_101.csv,-500,7,0.19898597969819065
sub-033,memory,9,trial_101.csv,-500,8,-0.009327376948344438
sub-033,memory,9,trial_101.csv,-500,9,0.5454335547297988
sub-033,memory,9,trial_102.csv,-500,1,-0.19250429226880617
sub-033,memory,9,trial_102.csv,-500,2,-0.19102719257517686
sub-033,memory,9,trial_102.csv,-500,3,-0.5268309903222931
sub-033,memory,9,trial_102.csv,-500,4,0.44307605500202063
sub-033,memory,9,trial_102.csv,-500,5,-0.19055281565005952
sub-033,memory,9,trial_102.csv,-500,6,-0.061646365866145005
sub-033,memory,9,trial_102.csv,-500,7,0.4449892106130866
sub-033,memory,9,trial_102.csv,-500,8,-0.1547067390860185
sub-033,memory,9,trial_102.csv,-500,9,0.2544788645507831
sub-033,memory,9,trial_104.csv,-500,1,-0.5192387449473395
sub-033,memory,9,trial_104.csv,-500,2,0.4439424540276527
sub-033,memory,9,trial_104.csv,-500,3,-0.4564072056370579
sub-033,memory,9,trial_104.csv,-500,4,-0.503984643458812
sub-033,memory,9,trial_104.csv,-500,5,0.038871268783631154
sub-033,memory,9,trial_104.csv,-500,6,0.4742903580125543
sub-033,memory,9,trial_104.csv,-500,7,-0.09118703050225269
sub-033,memory,9,trial_104.csv,-500,8,0.13284618155432218
sub-033,memory,9,trial_104.csv,-500,9,-0.5918659937860898
sub-033,memory,9,trial_111.csv,-500,1,-0.3648065549230355
sub-033,memory,9,trial_111.csv,-500,2,0.05769026196909321
sub-033,memory,9,trial_111.csv,-500,3,-0.3846030041957812
sub-033,memory,9,trial_111.csv,-500,4,0.3526101532485824
sub-033,memory,9,trial_111.csv,-500,5,0.09522424400013357
sub-033,memory,9,trial_111.csv,-500,6,0.24752598420234936
sub-033,memory,9,trial_111.csv,-500,7,-0.0660269270506732
sub-033,memory,9,trial_111.csv,-500,8,-0.06463603561615276
sub-033,memory,9,trial_111.csv,-500,9,0.32127312638339317
sub-033,memory,9,trial_116.csv,-500,1,-0.06258891293828826
sub-033,memory,9,trial_116.csv,-500,2,0.12267225071961999
sub-033,memory,9,trial_116.csv,-500,3,-0.13496456416079647
sub-033,memory,9,trial_116.csv,-500,4,0.2912390819184854
sub-033,memory,9,trial_116.csv,-500,5,-0.0022710244340620254
sub-033,memory,9,trial_116.csv,-500,6,0.3648429697100318
sub-033,memory,9,trial_116.csv,-500,7,0.41650881453404387
sub-033,memory,9,trial_116.csv,-500,8,-0.026447121131664527
sub-033,memory,9,trial_116.csv,-500,9,0.16131269119734243
sub-033,memory,9,trial_117.csv,-500,1,-0.3818079181686769
sub-033,memory,9,trial_117.csv,-500,2,-0.1734608466424329
sub-033,memory,9,trial_117.csv,-500,3,0.09695336544817484
sub-033,memory,9,trial_117.csv,-500,4,0.004494202397124024
sub-033,memory,9,trial_117.csv,-500,5,-0.03616818900510536
sub-033,memory,9,trial_117.csv,-500,6,-0.25566721457750047
sub-033,memory,9,trial_117.csv,-500,7,0.5173176451046471
sub-033,memory,9,trial_117.csv,-500,8,0.22882924621198786
sub-033,memory,9,trial_117.csv,-500,9,0.07517905400252854
sub-033,memory,9,trial_119.csv,-500,1,-0.1653824510967027
sub-033,memory,9,trial_119.csv,-500,2,0.5270932164949249
sub-033,memory,9,trial_119.csv,-500,3,-0.21237125430946857
sub-033,memory,9,trial_119.csv,-500,4,0.30711616236001915
sub-033,memory,9,trial_119.csv,-500,5,0.22214752227566703
sub-033,memory,9,trial_119.csv,-500,6,0.47309253920997446
sub-033,memory,9,trial_119.csv,-500,7,-0.4258295633065729
sub-033,memory,9,trial_119.csv,-500,8,-0.15068056818670958
sub-033,memory,9,trial_119.csv,-500,9,0.20281256399102793
sub-033,memory,9,trial_129.csv,-500,1,-0.3126419520510788
sub-033,memory,9,trial_129.csv,-500,2,-0.10548847201896687
sub-033,memory,9,trial_129.csv,-500,3,0.00629707369200705
sub-033,memory,9,trial_129.csv,-500,4,0.1965491159479133
sub-033,memory,9,trial_129.csv,-500,5,-0.012466923975273006
sub-033,memory,9,trial_129.csv,-500,6,-0.1464727067864283
sub-033,memory,9,trial_129.csv,-500,7,-0.10854198512890847
sub-033,memory,9,trial_129.csv,-500,8,-0.06750357812821513
sub-033,memory,9,trial_129.csv,-500,9,0.20307507504101024
