subject,condition,load,epoch,lag_ms,digit_pos,r
sub-033,memory,9,trial_101.csv,-50,8,-0.40354447841259167
sub-033,memory,9,trial_101.csv,-50,9,-0.6108669311704666
sub-033,memory,9,trial_102.csv,-50,1,0.1572480140546393
sub-033,memory,9,trial_102.csv,-50,2,-0.4933985363616544
sub-033,memory,9,trial_102.csv,-50,3,-0.2119631893011225
sub-033,memory,9,trial_102.csv,-50,4,0.5678233654115483
sub-033,memory,9,trial_102.csv,-50,5,-0.4125013898709727
sub-033,memory,9,trial_102.csv,-50,6,0.3768127426050514
sub-033,memory,9,trial_102.csv,-50,7,-0.09507050297997706
sub-033,memory,9,trial_102.csv,-50,8,-0.07078825033151499
sub-033,memory,9,trial_102.csv,-50,9,0.14564678927164654
sub-033,memory,9,trial_104.csv,-50,1,0.4466353441674238
sub-033,memory,9,trial_104.csv,-50,2,0.3982303305333815
sub-033,memory,9,trial_104.csv,-50,3,-0.23444163723834668
sub-033,memory,9,trial_104.csv,-50,4,-0.34117892254947585
sub-033,memory,9,trial_104.csv,-50,5,-0.6126163368199651
sub-033,memory,9,trial_104.csv,-50,6,-0.016622097575128943
sub-033,memory,9,trial_104.csv,-50,7,-0.421279012646064
sub-033,memory,9,trial_104.csv,-50,8,0.42264008818332216
sub-033,memory,9,trial_104.csv,-50,9,0.4570198054220188
sub-033,memory,9,trial_111.csv,-50,1,-0.03661351729278494
sub-033,memory,9,trial_111.csv,-50,2,0.013639752029175976
sub-033,memory,9,trial_111.csv,-50,3,-0.038839923569443914
sub-033,memory,9,trial_111.csv,-50,4,0.1075135044419682
sub-033,memory,9,trial_111.csv,-50,5,-0.45215944277359293
sub-033,memory,9,trial_111.csv,-50,6,0.07143577668724949
sub-033,memory,9,trial_111.csv,-50,7,-0.12031027771414438
sub-033,memory,9,trial_111.csv,-50,8,-0.19536428453435276
sub-033,memory,9,trial_111.csv,-50,9,0.08606900304932351
sub-033,memory,9,trial_116.csv,-50,1,-0.05417026610345756
sub-033,memory,9,trial_116.csv,-50,2,0.07223006890726386
sub-033,memory,9,trial_116.csv,-50,3,0.08700873263864052
sub-033,memory,9,trial_116.csv,-50,4,-0.49349673793838217
sub-033,memory,9,trial_116.csv,-50,5,-0.26791320601889096
sub-033,memory,9,trial_116.csv,-50,6,0.3683436359778753
sub-033,memory,9,trial_116.csv,-50,7,-0.08680804153195966
sub-033,memory,9,trial_116.csv,-50,8,-0.3240276840621402
sub-033,memory,9,trial_116.csv,-50,9,0.2949978696247588
